# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   beta(deg)
  65748.0000     74.943363      4.203606
  65749.0000     90.139740      4.765819
  65750.0000    105.506927      4.991953
  65751.0000    120.846926      4.858823
  65752.0000    135.964334      4.385645
  65753.0000    150.702277      3.627836
  65754.0000    164.964385      2.662173
  65755.0000    178.718246      1.570645
  65756.0000    191.984765      0.428811
  65757.0000    204.821348     -0.699633
  65758.0000    217.305266     -1.763455
  65759.0000    229.520323     -2.721984
  65760.0000    241.547452     -3.542606
  65761.0000    253.458774     -4.198766
  65762.0000    265.314395     -4.668921
  65763.0000    277.161399     -4.936460
  65764.0000    289.034713     -4.990365
  65765.0000    300.959607     -4.826231
  65766.0000    312.955510     -4.447260
  65767.0000    325.040611     -3.864890
  65768.0000    337.236555     -3.098925
  65769.0000    349.572380     -2.177244
  65770.0000      2.086892     -1.135362
