# 月行九道 — Ecliptic trajectory (λ, β)
# DE440 1900–2100, 1-day steps
# Frame: fixed J2000 mean ecliptic approximation
#
# day          lambda(deg)   beta(deg)
  67147.0000    144.240258     -1.922803
  67148.0000    157.188856     -2.918304
  67149.0000    170.604089     -3.789319
  67150.0000    184.517451     -4.470147
  67151.0000    198.912422     -4.894857
  67152.0000    213.714761     -5.008191
  67153.0000    228.794280     -4.779208
  67154.0000    243.982057     -4.212604
  67155.0000    259.100051     -3.351837
  67156.0000    273.992990     -2.271600
  67157.0000    288.551037     -1.062896
  67158.0000    302.717398      0.182709
  67159.0000    316.482586      1.384309
  67160.0000    329.871346      2.476767
  67161.0000    342.928079      3.411113
  67162.0000    355.704429      4.152622
  67163.0000      8.250466      4.678453
  67164.0000     20.609584      4.975828
  67165.0000     32.816662      5.040954
  67166.0000     44.898840      4.878438
  67167.0000     56.878193      4.500836
  67168.0000     68.775536      3.927985
  67169.0000     80.614588      3.185996
  67170.0000     92.425797      2.305986
  67171.0000    104.249290      1.322801
  67172.0000    116.136580      0.274051
  67173.0000    128.150800     -0.800289
  67174.0000    140.365208     -1.857597
  67175.0000    152.859599     -2.851772
  67176.0000    165.714074     -3.732299
  67177.0000    178.999557     -4.444055
  67178.0000    192.764904     -4.929126
  67179.0000    207.021758     -5.132075
  67180.0000    221.730604     -5.009446
  67181.0000    236.793849     -4.542294
  67182.0000    252.062016     -3.747516
  67183.0000    267.355059     -2.681874
  67184.0000    282.493448     -1.434711
  67185.0000    297.328130     -0.111208
  67186.0000    311.759443      1.186693
  67187.0000    325.741484      2.374340
  67188.0000    339.274997      3.390261
  67189.0000    352.394549      4.195248
  67190.0000      5.155026      4.767989
  67191.0000     17.620247      5.100134
  67192.0000     29.854697      5.192408
  67193.0000     41.918267      5.052241
  67194.0000     53.863563      4.692697
  67195.0000     65.735252      4.132252
  67196.0000     77.570990      3.394913
  67197.0000     89.403498      2.510262
  67198.0000    101.263359      1.513160
  67199.0000    113.182056      0.443070
  67200.0000    125.194792     -0.656907
  67201.0000    137.342579     -1.741043
  67202.0000    149.673144     -2.761820
  67203.0000    162.240179     -3.670525
  67204.0000    175.100450     -4.417764
  67205.0000    188.308324     -4.954393
  67206.0000    201.907503     -5.233703
  67207.0000    215.920326     -5.215767
  67208.0000    230.336200     -4.874533
  67209.0000    245.102263     -4.206981
  67210.0000    260.120505     -3.241662
  67211.0000    275.254907     -2.042209
  67212.0000    290.348974     -0.701897
  67213.0000    305.249440      0.670868
  67214.0000    319.828939      1.971195
  67215.0000    334.001167      3.113301
  67216.0000    347.725845      4.038255
  67217.0000      1.004884      4.713662
  67218.0000     13.873317      5.128374
  67219.0000     26.388611      5.285801
  67220.0000     38.620779      5.198222
  67221.0000     50.644422      4.883066
  67222.0000     62.532914      4.361110
  67223.0000     74.354482      3.656172
  67224.0000     86.169825      2.795671
  67225.0000     98.030972      1.811535
  67226.0000    109.981147      0.740928
  67227.0000    122.055494     -0.373558
  67228.0000    134.282501     -1.484492
  67229.0000    146.685885     -2.540995
  67230.0000    159.286623     -3.490772
  67231.0000    172.104656     -4.282512
  67232.0000    185.159751     -4.868404
  67233.0000    198.470968     -5.206717
  67234.0000    212.054327     -5.264614
  67235.0000    225.918517     -5.021568
  67236.0000    240.058990     -4.473578
  67237.0000    254.451436     -3.637872
  67238.0000    269.046395     -2.556771
  67239.0000    283.767249     -1.298467
  67240.0000    298.513642      0.047555
  67241.0000    313.171069      1.381137
  67242.0000    327.625240      2.605806
  67243.0000    341.777752      3.642304
  67244.0000    355.558908      4.436860
  67245.0000      8.934658      4.962524
  67246.0000     21.907000      5.214963
  67247.0000     34.509246      5.205729
  67248.0000     46.798537      4.955733
  67249.0000     58.847744      4.490464
  67250.0000     70.738103      3.837360
  67251.0000     82.553080      3.025059
  67252.0000     94.373423      2.083986
  67253.0000    106.273137      1.047697
  67254.0000    118.316092     -0.045619
  67255.0000    130.553164     -1.152062
  67256.0000    143.020045     -2.221917
  67257.0000    155.736041     -3.200995
  67258.0000    168.704339     -4.033557
  67259.0000    181.914044     -4.666590
  67260.0000    195.343958     -5.054742
  67261.0000    208.967447     -5.165015
  67262.0000    222.757245     -4.980432
  67263.0000    236.688791     -4.502322
  67264.0000    250.741007     -3.751290
  67265.0000    264.894104     -2.767087
  67266.0000    279.124964     -1.607407
  67267.0000    293.401535     -0.345135
  67268.0000    307.678321      0.936628
  67269.0000    321.895151      2.152054
  67270.0000    335.980675      3.221799
  67271.0000    349.860559      4.081925
  67272.0000      3.468453      4.690041
  67273.0000     16.756649      5.027056
  67274.0000     29.703525      5.094613
  67275.0000     42.316334      4.909805
  67276.0000     54.629590      4.499241
  67277.0000     66.700498      3.894118
  67278.0000     78.603033      3.127082
  67279.0000     90.421838      2.230973
  67280.0000    102.246474      1.239101
  67281.0000    114.165981      0.186573
  67282.0000    126.263473     -0.887912
  67283.0000    138.610431     -1.940417
  67284.0000    151.260670     -2.921026
  67285.0000    164.244488     -3.774797
  67286.0000    177.564178     -4.445071
  67287.0000    191.192650     -4.879197
  67288.0000    205.076721     -5.035844
  67289.0000    219.145505     -4.892083
  67290.0000    233.322362     -4.448132
  67291.0000    247.537126     -3.728367
  67292.0000    261.734981     -2.778596
  67293.0000    275.879660     -1.660877
  67294.0000    289.950808     -0.447471
  67295.0000    303.937265      0.784983
  67296.0000    317.828912      1.960766
  67297.0000    331.609780      3.010087
  67298.0000    345.254503      3.873872
  67299.0000    358.729149      4.507993
  67300.0000     11.996181      4.886117
  67301.0000     25.022014      5.000387
  67302.0000     37.784928      4.859688
  67303.0000     50.281231      4.485995
  67304.0000     62.528476      3.909897
  67305.0000     74.565626      3.166438
  67306.0000     86.450858      2.292090
  67307.0000     98.257921      1.323213
  67308.0000    110.071746      0.295942
  67309.0000    121.983577     -0.752820
  67310.0000    134.085490     -1.783748
  67311.0000    146.463862     -2.753360
  67312.0000    159.191452     -3.612978
  67313.0000    172.318176     -4.309335
  67314.0000    185.861653     -4.787827
  67315.0000    199.799933     -4.998956
  67316.0000    214.069764     -4.907352
  67317.0000    228.573215     -4.501035
  67318.0000    243.192765     -3.797478
  67319.0000    257.811072     -2.843595
  67320.0000    272.329084     -1.709304
  67321.0000    286.677024     -0.477145
  67322.0000    300.816263      0.768389
  67323.0000    314.733787      1.949074
  67324.0000    328.432835      2.997943
  67325.0000    341.923244      3.861681
  67326.0000    355.213959      4.501546
  67327.0000      8.308946      4.893617
  67328.0000     21.206745      5.028614
  67329.0000     33.903047      4.911133
  67330.0000     46.395164      4.558069
  67331.0000     58.687042      3.996213
  67332.0000     70.793582      3.259300
  67333.0000     82.743518      2.385055
  67334.0000     94.580591      1.412751
  67335.0000    106.363146      0.381686
  67336.0000    118.162449     -0.669283
  67337.0000    130.059902     -1.701236
  67338.0000    142.143115     -2.674003
  67339.0000    154.500504     -3.544773
  67340.0000    167.213939     -4.267174
  67341.0000    180.349121     -4.791770
  67342.0000    193.944094     -5.069062
  67343.0000    207.997681     -5.055855
  67344.0000    222.461388     -4.724782
  67345.0000    237.239242     -4.074796
  67346.0000    252.198596     -3.138485
  67347.0000    267.190698     -1.981880
  67348.0000    282.074942     -0.695356
  67349.0000    296.738853      0.621334
  67350.0000    311.108359      1.874150
  67351.0000    325.147784      2.985233
  67352.0000    338.852665      3.897295
  67353.0000    352.239591      4.573286
  67354.0000      5.336396      4.993683
  67355.0000     18.174554      5.153333
  67356.0000     30.784431      5.058787
  67357.0000     43.193298      4.726305
  67358.0000     55.425585      4.180273
  67359.0000     67.504718      3.451725
  67360.0000     79.455800      2.576745
  67361.0000     91.308467      1.594777
  67362.0000    103.099392      0.547004
  67363.0000    114.874060     -0.524943
  67364.0000    126.687594     -1.579719
  67365.0000    138.604475     -2.576369
  67366.0000    150.696968     -3.473885
  67367.0000    163.041976     -4.230512
  67368.0000    175.715880     -4.803355
  67369.0000    188.786986     -5.149057
  67370.0000    202.305457     -5.226532
  67371.0000    216.291536     -5.002598
  67372.0000    230.724317     -4.460614
  67373.0000    245.534905     -3.610493
  67374.0000    260.608245     -2.496282
  67375.0000    275.795900     -1.196499
  67376.0000    290.937742      0.185493
  67377.0000    305.886270      1.538831
  67378.0000    320.526136      2.763599
  67379.0000    334.784154      3.783659
  67380.0000    348.629458      4.551057
  67381.0000      2.066683      5.043535
  67382.0000     15.125992      5.258681
  67383.0000     27.853022      5.207823
  67384.0000     40.300524      4.911278
  67385.0000     52.522366      4.395362
  67386.0000     64.569863      3.690786
  67387.0000     76.490123      2.831897
  67388.0000     88.325973      1.856213
  67389.0000    100.117020      0.803915
  67390.0000    111.901442     -0.282872
  67391.0000    123.718093     -1.360966
  67392.0000    135.608525     -2.387045
  67393.0000    147.618554     -3.318412
  67394.0000    159.798976     -4.113522
  67395.0000    172.205046     -4.732335
  67396.0000    184.894304     -5.136810
  67397.0000    197.922340     -5.292051
  67398.0000    211.336223     -5.168812
  67399.0000    225.165714     -4.748011
  67400.0000    239.413149     -4.027376
  67401.0000    254.044068     -3.029176
  67402.0000    268.981782     -1.806253
  67403.0000    284.109340     -0.442355
  67404.0000    299.280880      0.956305
  67405.0000    314.341033      2.277506
  67406.0000    329.147479      3.422013
  67407.0000    343.590153      4.317872
  67408.0000    357.602182      4.925659
  67409.0000     11.161233      5.235291
  67410.0000     24.283397      5.258257
  67411.0000     37.013197      5.019312
  67412.0000     49.412990      4.550038
  67413.0000     61.553754      3.884968
  67414.0000     73.508055      3.059884
  67415.0000     85.345198      2.111550
  67416.0000     97.128245      1.078113
  67417.0000    108.912526     -0.000400
  67418.0000    120.745335     -1.081919
  67419.0000    132.666589     -2.122704
  67420.0000    144.710242     -3.078294
  67421.0000    156.906220     -3.904910
  67422.0000    169.282552     -4.561103
  67423.0000    181.867259     -5.009460
  67424.0000    194.689469     -5.218297
  67425.0000    207.779171     -5.163493
  67426.0000    221.165093     -4.830778
  67427.0000    234.870313     -4.218831
  67428.0000    248.905634     -3.343286
  67429.0000    263.261371     -2.241011
  67430.0000    277.899180     -0.973026
  67431.0000    292.746636      0.376486
  67432.0000    307.697770      1.707330
  67433.0000    322.621927      2.916655
  67434.0000    337.380560      3.915110
  67435.0000    351.847940      4.640081
  67436.0000      5.929567      5.061408
  67437.0000     19.573043      5.178836
  67438.0000     32.769670      5.014124
  67439.0000     45.548626      4.601884
  67440.0000     57.967245      3.982128
  67441.0000     70.100642      3.195678
  67442.0000     82.032556      2.282226
  67443.0000     93.848126      1.280274
  67444.0000    105.628450      0.228078
  67445.0000    117.446574     -0.835132
  67446.0000    129.364561     -1.868228
  67447.0000    141.431492     -2.827999
  67448.0000    153.682493     -3.669973
